入札日,執行課名,事業担当課名,工事名,工事場所１市区町村,工事場所１地名１,工事場所１地名２,契約業者名,予定価格,最低制限価格若しくは調査基準価格,落札価格,指名業者数,入札形式
,伊都建設部,道路建設課,和歌山橋本線　地方特定道路整備　測量設計業務,伊都郡　かつらぎ町,山崎,外地内,（株）関西技建,"2,135,700",0,"2,016,000",14,指名競争入札
,伊都建設部,道路建設課,和歌山橋本線　道路改良工事,伊都郡　かつらぎ町,三谷,地内,向江組,"20,232,450","15,731,100","19,792,500",16,指名競争入札
,伊都建設部,道路建設課,高野橋本線　小規模道路改良工事,橋本市,学文路,地内,伊丹組,"2,618,700","1,907,850","1,907,850",13,指名競争入札
,伊都建設部,道路建設課,山田岸上線　道路改良設計業務,橋本市,神野々,地内,（株）かんこう関西支店,"4,510,800",0,"4,042,500",15,指名競争入札
,伊都建設部,道路建設課,国道４８０号　道路改築工事,伊都郡　かつらぎ町,笠田東,地内,（株）阪田組,"16,199,400","13,013,700","15,750,000",14,指名競争入札
,伊都建設部,道路建設課,国道４８０号　道路改築工事,伊都郡　かつらぎ町,笠田東,地内,（株）平井組,"17,855,250","14,344,050","17,304,000",13,指名競争入札
20040927,海草建設部,道路建設課,小豆島船所線地方特定道路整備工事,和歌山市,六十谷,地内,（株）丸栄山下組,"37,074,450","27,851,250","27,851,250",20,指名競争入札
,海草建設部,道路建設課,井ノ口秋月線道路改良工事,和歌山市,栗栖,地内,平松建設,"9,660,000","7,729,050","7,729,050",19,指名競争入札
,海草建設部,道路建設課,粉河加太線地方特定道路整備工事,和歌山市,加太,地内,（有）和歌山ライン,"11,450,250","8,454,600","8,454,600",20,指名競争入札
,海草建設部,道路建設課,粉河加太線地方特定道路整備工事,和歌山市,中筋日延外,地内,三笠建設（株）,"7,309,050","5,516,700","5,516,700",14,指名競争入札
,海草建設部,道路保全課,和歌山打田線交通安全施設等整備測量設計業務,和歌山市,布施屋外,地内,（株）センダイ工部コンサルタント,"3,038,700",0,"2,803,500",15,指名競争入札
,海草建設部,道路保全課,岩出海南線舗装補修工事,和歌山市,塩ノ谷外,地内,松浦舗道建設（株）,"5,220,600","4,058,250","4,058,250",14,指名競争入札
,海草建設部,道路保全課,和歌山橋本線緊急地方道路整備工事,和歌山市,西,地内,（有）加納建設,"10,861,200","8,236,200","8,236,200",18,指名競争入札
,海草建設部,道路建設課,湊神前線道路改良工損建物調査業務,和歌山市,小雑賀,地内,和歌山エンジニヤリング（株）,"2,761,500",0,"2,604,000",12,指名競争入札
,海草建設部,道路建設課,紀三井寺駅前線道路改良工事,和歌山市,紀三井寺,地内,（株）湊組,"7,318,500","5,269,950","6,804,000",15,指名競争入札
,海草建設部,道路建設課,南港山東線地方特定道路整備工事,和歌山市,中島外,地内,紀南電設（株）,"31,140,900","26,469,765","29,610,000",15,指名競争入札
,海草建設部,道路建設課,三田三葛線地方特定道路整備調査業務,和歌山市,坂田,地内,福田総合コンサルタント（株）和歌山支社,"3,612,000",0,"3,255,000",13,指名競争入札
,海草建設部,道路建設課,三田三葛線地方特定道路整備工事,和歌山市,和田,地内,（株）竹下組,"24,143,700","18,617,550","18,617,550",19,指名競争入札
,海草建設部,道路建設課,小豆島船所線地方特定道路整備工事,和歌山市,六十谷,地内,（株）土井電設工業,"7,659,750","5,565,000","7,276,500",16,指名競争入札
,海草建設部,砂防課,毛見地区急傾斜地崩壊対策工事,和歌山市,毛見,地内,（株）タムラ技建,"20,792,100","15,569,400","15,569,400",19,指名競争入札
,海草建設部,道路保全課,和歌山港線道路維持修繕調査業務,和歌山市,南中間町外,地内,（株）シーエスエス和歌山事務所,"1,408,050",0,"1,311,450",13,指名競争入札
,海草建設部,道路建設課,紀伊停車場田井ノ瀬線道路改良工事,和歌山市,小豆島,地内,（株）小池組,"18,798,150","15,080,100","15,080,100",14,指名競争入札
,海草建設部,道路建設課,三田三葛線道路改良工事,和歌山市,坂田,地内,（株）和田建設,"6,899,550","5,352,900","5,352,900",19,指名競争入札
,海草建設部,道路建設課,粉河加太線地方特定道路整備工事,和歌山市,中筋日延外,地内,（株）三愛基礎工業,"17,374,350","12,968,550","12,968,550",19,指名競争入札
,海草建設部,道路建設課,紀伊停車場田井ノ瀬線道路改良工事,和歌山市,小豆島,地内,山正興業（株）,"24,520,650","19,300,050","19,300,050",19,指名競争入札
,海草建設部,道路建設課,井ノ口秋月線道路改良工事,和歌山市,栗栖外,地内,（株）柳原重機工業,"17,178,000","13,762,350","13,762,350",19,指名競争入札
,海草建設部,道路建設課,井ノ口秋月線道路改良工事,和歌山市,栗栖,地内,（株）テイク産業,"16,895,550","13,548,150","13,548,150",19,指名競争入札
20040924,那賀建設部,道路保全課,国道４２４号（竹房橋）橋りょう震災対策工事,那賀郡　打田町,竹房,地内,（株）横河ブリッジ大阪支店,"45,518,550","30,346,050","42,000,000",14,指名競争入札
,那賀建設部,下水道課,紀の川中流流域下水道（那賀処理区）那賀幹線管渠（推進）工事,那賀郡　打田町,花野,～上野地内,和光・井上特定建設工事共同企業体,"157,109,400","124,132,050","141,750,000",12,公募型指名競争入札
,那賀建設部,下水道課,紀の川中流流域下水道（那賀処理区）那賀幹線管渠（推進）工事,那賀郡　岩出町,中島,～中黒地内,東・中村・山東特定建設工事共同企業体,"300,457,500","238,839,300","276,150,000",8,公募型指名競争入札
,伊都建設部,道路保全課,国道３７１号　道路災害防除　測量・設計業務,伊都郡　高野町,大滝,外地内,西畑測量設計（株）,"5,448,450",0,"5,145,000",14,指名競争入札
,伊都建設部,河川課,山田川　堤防改修工事,橋本市,,野地内,小出組,"13,172,250","9,884,700","12,915,000",16,指名競争入札
,伊都建設部,下水道課,紀の川流域下水道（伊都処理区）伊都浄化センター場内整備工事,伊都郡　かつらぎ町,萩原,・窪・背ノ山地内,三井組,"5,509,350","4,332,300","5,344,500",14,指名競争入札
,伊都建設部,道路建設課,国道３７１号　道路改築設計業務,橋本市,小原田,・御幸辻地内,（株）関西技建,"3,733,800",0,"3,496,500",14,指名競争入札
,伊都建設部,道路建設課,国道４８０号　道路改築工事,伊都郡　かつらぎ町,笠田東,地内,（株）小西建設,"19,113,150","15,355,200","18,637,500",13,指名競争入札
,伊都建設部,道路建設課,和歌山橋本線　道路改良工事,伊都郡　かつらぎ町,三谷,地内,福浩経常建設共同企業体,"20,711,250","16,102,800","20,212,500",16,指名競争入札
,伊都建設部,道路建設課,国道４８０号　道路改築工事,伊都郡　かつらぎ町,平,地内,三井住友建設（株）大阪支店,"65,361,450","52,170,300","63,210,000",12,指名競争入札
,有田建設部,漁港課,雑賀崎漁港整備（特定）測量設計業務,和歌山市,雑賀崎,地内,ワコウコンサルタント（株）,"1,398,600",0,"1,312,500",15,指名競争入札
,有田建設部,道路建設課,吉備金屋線道路改良工事,有田郡　吉備町,東丹生図,地内,（株）中井組,"15,208,200","12,369,000","14,910,000",8,指名競争入札
,有田建設部,道路建設課,吉備金屋線道路改良工事,有田郡　吉備町,東丹生図,地内,桑原組,"19,306,350","15,641,850","19,005,000",20,指名競争入札
,有田建設部,道路建設課,楠本小川線地方特定道路整備工事,有田郡　金屋町,小川,地内,谷聖組,"23,655,450","18,312,000","23,173,500",14,指名競争入札
,有田建設部,道路建設課,海南吉備線小規模道路改良測量設計業務,有田郡　吉備町,賢,地内,（株）センダイ工部コンサルタント,"6,999,300",0,"6,604,500",14,指名競争入札
,有田建設部,道路建設課,県営農免農道整備事業　吉備北部４期地区法面保護その２工事,有田郡　吉備町,大賀畑,地内,平和産業（株）,"4,053,000","2,925,300","3,969,000",16,指名競争入札
,有田建設部,砂防課,五西月地区（延坂地区）地すべり対策工事,有田郡　金屋町,延坂,地内,（株）中岡組,"11,492,250","9,160,200","11,371,500",14,指名競争入札
,有田建設部,河川課,山田川河川修繕工事,有田郡　湯浅町,山田,地内,（有）出口組,"2,528,400","1,970,850","2,478,000",19,指名競争入札
,有田建設部,河川課,有田川公共事業河川修繕工事,有田市,辻堂,地内,建設,"7,969,500","6,214,950","7,875,000",16,指名競争入札
,有田建設部,道路保全課,井関御坊線道路維持修繕工事,有田郡　広川町,上津木,外地内,（株）田中鉄工所,"407,400",0,"394,800",16,指名競争入札
,有田建設部,道路建設課,下湯川金屋線小規模道路改良工事,有田郡　清水町,粟生,地内,中川組,"13,888,350","10,262,700","13,597,500",16,指名競争入札
,有田建設部,道路建設課,野上清水線小規模道路改良工事,有田郡　清水町,遠井,外地内,（株）溝畑組,"2,518,950","1,943,550","2,383,500",8,指名競争入札
,有田建設部,道路建設課,野上清水線小規模道路改良測量設計業務,有田郡　清水町,遠井,地内,（株）石井コンサルタント,"2,387,700",0,"2,257,500",14,指名競争入札
,有田建設部,道路建設課,美里龍神線地方特定道路整備工事,有田郡　清水町,下湯川,地内,田中組,"35,753,550","27,303,150","35,017,500",16,指名競争入札
,有田建設部,道路建設課,美里龍神線地方特定道路整備工事,有田郡　清水町,下湯川,地内,辻井組,"28,515,900","21,775,950","27,930,000",15,指名競争入札
,有田建設部,砂防課,三瀬川地区急傾斜地崩壊対策工事,有田郡　清水町,三瀬川,地内,（株）辻本組,"24,797,850","18,470,550","24,276,000",14,指名競争入札
,有田建設部,砂防課,上垣内地区特殊急傾斜地崩壊対策工事,有田郡　清水町,川合,地内,（有）石井建設工業,"4,254,600","3,082,800","4,147,500",12,指名競争入札
,有田建設部,砂防課,上湯川地区急傾斜地崩壊対策工事,有田郡　清水町,上湯川,地内,織本組,"18,272,100","13,616,400","17,902,500",17,指名競争入札
,有田建設部,砂防課,山田原地区急傾斜地崩壊対策工事,有田市,山田原,地内,（有）匠建設,"35,574,000","27,294,750","34,755,000",15,指名競争入札
,有田建設部,道路建設課,県営農免農道整備事業吉備北部４期地区法面保護その１工事,有田郡　吉備町,田口,地内,（株）ケイズ,"9,964,500","7,464,450","9,765,000",15,指名競争入札
,有田建設部,道路建設課,楠本小川線地方特定道路整備工事,有田郡　金屋町,大西,地内,松本組,"49,787,850","38,540,250","48,300,000",16,指名競争入札
,有田建設部,道路建設課,吉備金屋線道路改良工事,有田郡　吉備町,東丹生図,地内,井上建設,"18,151,350","14,924,700","17,871,000",18,指名競争入札
,有田建設部,道路建設課,吉備金屋線道路改良工事,有田郡　吉備町,東丹生図,地内,組,"16,371,600","13,141,800","16,117,500",18,指名競争入札
,有田建設部,道路建設課,吉備金屋線道路改良工事,有田郡　吉備町,東丹生図,地内,（株）溝畑組,"15,253,350","12,405,750","14,952,000",8,指名競争入札
,有田建設部,道路建設課,吉備金屋線道路改良工事,有田郡　吉備町,東丹生図,地内,（株）溝畑組,"12,633,600","10,275,300","12,253,500",8,指名競争入札
,日高建設部,道路建設課,国道４２５号道路改築工事,日高郡　龍神村,福井,地内,（株）丸慶組,"63,870,450","49,789,950","62,265,000",20,指名競争入札
,日高建設部,道路建設課,国道４２５号道路改築工事,日高郡　龍神村,福井,地内,（株）右建設,"72,025,800","56,146,650","70,560,000",19,指名競争入札
,日高建設部,道路保全課,御坊美山線交通安全施設等整備測量業務,御坊市,湯川町　財部,地内,（株）三紀屋測量,"963,900",0,"735,000",12,指名競争入札
,日高建設部,道路建設課,国道４２５号道路改築工事,日高郡　龍神村,福井,地内,（株）タイリュウ建設,"55,119,750","42,968,100","52,363,500",20,指名競争入札
,日高建設部,道路保全課,古井西の地線交通安全施設等整備設計業務,日高郡　印南町,古井,地内,（有）岡本土木技術,"1,558,200",0,"1,459,500",16,指名競争入札
,東牟婁串本建設部,道路建設課,上富田すさみ線　小規模道路改良　工事,西牟婁郡　すさみ町,栗垣内,地内,（有）勝惠組,"36,983,100","28,519,050","28,519,050",21,指名競争入札
,東牟婁串本建設部,道路建設課,林道将軍川線　第１工区　用地境界杭復元測量業務　委託（その２）,東牟婁郡　古座川町,添野川,地内,（有）山本測量設計事務所,"1,529,850",0,"1,470,000",8,指名競争入札
,東牟婁串本建設部,道路建設課,林道将軍川線　第４工区　用地境界杭復元測量業務　委託,東牟婁郡　古座川町,添野川,地内,（有）吉野測量設計事務所,"2,829,750",0,"2,719,500",8,指名競争入札
,東牟婁串本建設部,道路保全課,国道３７１号　道路災害防除　工事,東牟婁郡　古座川町,洞尾,地内,ショーボンド建設（株）和歌山営業所,"9,794,400","7,195,650","9,450,000",11,指名競争入札
,東牟婁串本建設部,道路建設課,林道将軍川線　出来高確認業務　委託,東牟婁郡　古座川町,添野川,地内,守孝測量,"1,368,150",0,"1,323,000",8,指名競争入札
,東牟婁新宮建設部,河川課,佐野川広域基幹河川改修外合併工事,新宮市,佐野,地内,橘・田中建設特定建設工事共同企業体,"135,841,650","108,218,250","133,035,000",20,公募型指名競争入札
20040922,公共建築課,公共建築課,みはま養護学校重心棟大規模改造工事,日高郡　美浜町,和田,地内,（有）塩崎工務店,"24,228,750","20,568,450","23,504,250",15,指名競争入札
,公共建築課,公共建築課,耐久高校体育館照明制御盤改修工事,有田郡　湯浅町,湯浅,地内,三幸電気（株）,"4,466,700","3,561,600","4,243,050",11,指名競争入札
,公共建築課,公共建築課,みはま養護学校重心棟大規模改造機械設備工事,日高郡　美浜町,和田,地内,若野管工,"6,210,750","4,963,350","6,023,850",18,指名競争入札
,公共建築課,公共建築課,みはま養護学校重心棟大規模改造電気設備工事,日高郡　美浜町,和田,地内,（株）杉本電工,"3,390,450","2,622,900","3,286,500",14,指名競争入札
,海草建設部,道路建設課,紀伊停車場田井ノ瀬線道路改良工事,和歌山市,小豆島,地内,（株）城南建設,"17,101,350","13,461,000","13,461,000",19,指名競争入札
,海草建設部,道路建設課,西脇山口線（坂田）道路改良外合併工事,和歌山市,本脇,地内,三友・丸山特定建設工事共同企業体,"311,358,600","263,181,450","288,750,000",6,公募型指名競争入札
,海草建設部,道路建設課,秋月海南線小規模道路改良調査業務,海南市,且来,地内,（株）丸栄山下組,"1,898,400",0,"850,500",12,指名競争入札
,海草建設部,道路建設課,奥佐々阪井線半島振興道路整備工事,海南市,野上　中,地内,（株）中原組,"59,962,350","47,636,400","43,890,000",13,指名競争入札
,海草建設部,道路建設課,紀三井寺駅前線道路改良工事,和歌山市,紀三井寺,地内,和歌山塗装工業（株）,"4,623,150","3,322,200","4,147,500",9,指名競争入札
,海草建設部,道路建設課,紀伊停車場田井ノ瀬線道路改良工事,和歌山市,小豆島,地内,山路ライン（株）,"4,862,550","3,963,750","3,963,750",9,指名競争入札
,海草建設部,道路建設課,国道３７０号道路改築調査業務,海草郡　美里町,福田,地内,（株）センダイ工部コンサルタント,"714,000",0,"661,500",12,指名競争入札
,海草建設部,砂防課,大谷川通常砂防工事,海草郡　下津町,曽根田,地内,芝本組,"529,200",0,"498,750",16,指名競争入札
,海草建設部,砂防課,大谷川通常砂防工事,海草郡　下津町,曽根田,地内,紀陽建設（株）,"99,903,300","78,337,350","95,550,000",19,指名競争入札
,海草建設部,河川課,阿振川堤防改修外合併工事,和歌山市,深山,地内,（株）寺本工務店,"36,724,800","28,753,200","28,753,200",20,指名競争入札
,海草建設部,河川課,和田川堤防改修工事,和歌山市,口須佐,地内,瀬藤建設（株）,"15,178,800","11,275,950","11,275,950",20,指名競争入札
,海草建設部,道路保全課,和歌山停車場線交通安全施設等整備設計業務,和歌山市,七番丁,地内,（有）エヌエス西日本エンジニア,"810,600",0,"766,500",13,指名競争入札
,海草建設部,道路保全課,岩出海南線外交通安全施設等整備工事,和歌山市,塩ノ谷外,地内,（株）三紀,"2,404,500",0,"2,278,500",9,指名競争入札
,日高建設部,道路政策課,滝切目停車場線道路調査業務,日高郡　南部川村,高野（外）,地内,小川測量設計（株）,"1,957,200",0,"1,837,500",16,指名競争入札
,日高建設部,道路政策課,井関御坊線道路調査（外）合併測量設計業務,日高郡　日高町,原谷,地内,国際航業（株）和歌山営業所,"7,572,600",0,"6,405,000",15,指名競争入札
,日高建設部,道路政策課,御坊由良線（新川橋）道路調査設計（外）合併業務,御坊市,湯川町　小松原,地内,（株）初山,"4,333,350",0,"4,095,000",12,指名競争入札
,日高建設部,道路建設課,国道４２５号道路改築測量業務,日高郡　龍神村,福井,地内,日高測量設計（株）,"1,002,750",0,"892,500",14,指名競争入札
,日高建設部,道路建設課,国道４２４号道路改築工事,日高郡　みなべ町,嶋之瀬,地内,（有）西電,"8,119,650","6,331,500","7,948,500",11,指名競争入札
,日高建設部,道路建設課,国道４２５号道路改築工事,日高郡　印南町,印南原,地内,久保井組,"14,809,200","11,809,350","14,385,000",16,指名競争入札
,日高建設部,道路建設課,井関御坊線道路改良建物調査業務,御坊市,湯川町　財部,地内,（有）平井設計,"588,000",0,"388,500",12,指名競争入札
,日高建設部,道路建設課,江川小松原線地方特定道路整備（外）合併工事,日高郡　川辺町,入野（外）,地内,（株）富士ピー・エス和歌山営業所,"13,522,950","10,444,350","12,810,000",12,指名競争入札
,日高建設部,道路建設課,印南原印南線地方特定道路整備工事,日高郡　印南町,印南,地内,（有）平野建設,"5,320,350","3,955,350","3,955,350",13,指名競争入札
,日高建設部,道路建設課,たかの金屋線小規模道路改良工事,日高郡　中津村,田尻,地内,（株）信濃組,"1,354,500",0,"1,323,000",15,指名競争入札
,日高建設部,道路建設課,国道４２５号道路改築工事,日高郡　印南町,印南原,地内,（有）中本建設,"19,839,750","15,819,300","19,215,000",15,指名競争入札
,日高建設部,道路建設課,国道４２５号小規模道路改良工事,日高郡　龍神村,小又川,地内,アダチエンタープライズ,"17,490,900","12,990,600","17,167,500",17,指名競争入札
,日高建設部,道路建設課,国道４２４号道路改築工事,日高郡　みなべ町,嶋之瀬,地内,（株）清川組,"25,828,950","20,142,150","25,305,000",17,指名競争入札
,日高建設部,道路建設課,井関御坊線道路改良工事,御坊市,湯川町　財部,地内,（株）小池組,"35,641,200","27,096,300","35,070,000",17,指名競争入札
,日高建設部,道路建設課,柏御坊線地方特定道路整備（外）合併工事,日高郡　美浜町,和田,地内,（有）大川工務店,"26,272,050","20,011,950","25,725,000",18,指名競争入札
,日高建設部,道路建設課,国道４２４号道路改築工事,日高郡　みなべ町,嶋之瀬,地内,（株）下向建設,"39,205,950","30,573,900","38,010,000",17,指名競争入札
,日高建設部,道路建設課,印南原印南線地方特定道路整備工事,日高郡　印南町,印南原,地内,上野工業所,"9,884,700","7,348,950","7,348,950",13,指名競争入札
,日高建設部,道路建設課,江川小松原線地方特定道路整備（外）合併工事,日高郡　川辺町,入野（外）,地内,阪本建材,"12,178,950","9,100,350","11,865,000",17,指名競争入札
,日高建設部,砂防課,丸山地区急傾斜地崩壊対策工事,日高郡　みなべ町,西本庄,地内,（株）園出工務店,"18,361,350","14,056,350","17,986,500",16,指名競争入札
,日高建設部,砂防課,丸山地区急傾斜地崩壊対策工事,日高郡　みなべ町,西本庄,地内,（株）前山工業,"8,206,800","6,282,150","8,032,500",11,指名競争入札
,日高建設部,砂防課,井の谷川通常砂防工事,日高郡　中津村,高津尾,地内,（株）上平建設,"5,798,100","4,393,200","5,649,000",14,指名競争入札
,日高建設部,砂防課,梅坂谷川通常砂防調査業務,日高郡　美山村,打尾,地内,玉野総合コンサルタント（株）和歌山事務所,"3,919,650",0,"3,570,000",15,指名競争入札
,日高建設部,道路保全課,玄子小松原線環境整備（外）合併工事,御坊市,藤田町　吉田,地内,（有）近畿紀の国建産,"2,988,300","2,232,300","2,232,300",15,指名競争入札
,日高建設部,道路建設課,国道４２４号道路改築調査設計業務,日高郡　みなべ町,嶋之瀬,地内,（株）オリエンタルコンサルタンツ和歌山事務所,"10,496,850",0,"8,715,000",15,指名競争入札
,日高建設部,道路建設課,国道４２４号道路改築嶋之瀬４号橋設計調査業務,日高郡　南部川村,嶋之瀬,地内,三井共同建設コンサルタント（株）関西支社,"25,599,000",0,"23,100,000",15,指名競争入札
,日高建設部,道路建設課,国道４２４号道路改築嶋之瀬２号橋設計業務,日高郡　南部川村,嶋之瀬,地内,国際航業（株）和歌山営業所,"22,606,500",0,"9,429,000",15,指名競争入札
,日高建設部,道路建設課,御坊美山線半島振興道路整備工事,日高郡　中津村,船津,地内,（有）森岡産業,"2,428,650",0,"2,362,500",15,指名競争入札
,日高建設部,砂防課,古垣内地区急傾斜地崩壊対策工事,日高郡　みなべ町,東神野川,地内,（株）岡﨑組,"20,048,700","15,244,950","19,834,500",17,指名競争入札
,日高建設部,砂防課,下平川中地区急傾斜地崩壊対策工事,日高郡　川辺町,平川,地内,（株）竹村建設,"23,757,300","18,183,900","23,310,000",16,指名競争入札
,日高建設部,砂防課,阿田木地区急傾斜地崩壊対策工事,日高郡　美山村,皆瀬,地内,（株）東原組,"9,895,200","7,507,500","9,791,250",14,指名競争入札
,日高建設部,道路建設課,国道４２４号道路改築調査設計業務,日高郡　南部川村,滝,地内,（株）ニュ―ジェック和歌山事務所,"4,401,600",0,"3,990,000",15,指名競争入札
,日高建設部,道路建設課,国道４２４号（外）小規模道路改良（外）合併工事,日高郡　みなべ町,南道（外）,地内,（株）中井組,"5,051,550","3,720,150","4,945,500",9,指名競争入札
,日高建設部,道路建設課,国道４２５号道路改築工事,日高郡　印南町,印南原,地内,（有）総和興業,"33,787,950","26,788,650","33,180,000",17,指名競争入札
,日高建設部,道路建設課,国道４２５号道路改築調査業務,日高郡　龍神村,福井,地内,（株）間瀬コンサルタント和歌山営業所,"3,433,500",0,"3,150,000",13,指名競争入札
,日高建設部,道路建設課,国道４２４号道路改築測量業務,日高郡　南部川村,滝,地内,（有）佐々木測量設計地所,"4,087,650",0,"2,604,000",14,指名競争入札
,西牟婁建設部,漁港課,田辺漁港海岸環境整備工事,田辺市,扇ケ浜,地先,（株）廣畑組,"71,564,850","58,594,200","70,140,000",9,指名競争入札
,西牟婁建設部,漁港課,田辺漁港海岸環境整備工事,田辺市,扇ケ浜,地先,（株）テンコーライフ,"73,886,400","60,494,700","72,660,000",9,指名競争入札
,西牟婁建設部,漁港課,田辺漁港海岸環境整備工事,田辺市,扇ケ浜,地先,ワシン建設（株）,"92,415,750","75,666,150","90,930,000",9,指名競争入札
,西牟婁建設部,道路保全課,田辺白浜線交通安全施設等整備測量業務,西牟婁郡　白浜町,堅田,地内,小川測量設計（株）,"2,536,800",0,"2,404,500",15,指名競争入札
,西牟婁建設部,道路保全課,田辺白浜線交通安全施設等整備土地評価業務,西牟婁郡　白浜町,堅田,地内,玉野総合コンサルタント（株）和歌山事務所,"1,575,000",0,"1,449,000",15,指名競争入札
,西牟婁建設部,道路建設課,林道東の川線西牟婁工区道路工（その８－１）,東牟婁郡　本宮町,三越,地内,林建設,"9,452,100","6,932,100","9,240,000",15,指名競争入札
,西牟婁建設部,道路建設課,国道３７１号（温川３号橋）小規模道路改良照査業務,西牟婁郡　大塔村,向山,外地内,大日本コンサルタント（株）大阪支社,"599,550",0,"546,000",15,指名競争入札
,西牟婁建設部,道路建設課,国道３７１号（温川１号橋）小規模道路改良照査業務,西牟婁郡　大塔村,向山,外地内,（株）オリエンタルコンサルタンツ和歌山事務所,"1,025,850",0,"945,000",15,指名競争入札
,西牟婁建設部,道路建設課,国道３７１号道路改築工事,西牟婁郡　中辺路町,温川,地内,（株）岡本組,"5,395,950","4,072,950","5,281,500",15,指名競争入札
,西牟婁建設部,道路建設課,田辺印南線（上芳養２号橋）小規模道路改良照査業務,田辺市,上芳養,地内,（株）オリエンタルコンサルタンツ和歌山事務所,"522,900",0,"462,000",15,指名競争入札
,西牟婁建設部,道路建設課,下川上牟婁線（小川９号橋）地方特定道路整備照査業務,西牟婁郡　大塔村,小川,地内,（株）オリエンタルコンサルタンツ和歌山事務所,"996,450",0,"924,000",15,指名競争入札
,西牟婁建設部,道路建設課,下川上牟婁線（小川７号橋）地方特定道路整備照査業務,西牟婁郡　大塔村,小川,地内,大日本コンサルタント（株）大阪支社,"1,004,850",0,"924,000",15,指名競争入札
,西牟婁建設部,道路建設課,下川上牟婁線（小川６号橋）地方特定道路整備照査業務,西牟婁郡　大塔村,小川,地内,（株）オリエンタルコンサルタンツ和歌山事務所,"756,000",0,"682,500",15,指名競争入札
,西牟婁建設部,道路建設課,下川上牟婁線地方特定道路整備工事,西牟婁郡　上富田町,岩田,地内,（株）清本組,"4,421,550","3,331,650","4,336,500",7,指名競争入札
,西牟婁建設部,道路建設課,上富田すさみ線地方特定道路整備工事,西牟婁郡　上富田町,鳥淵,外地内,ワシン建設（株）,"3,286,500","2,557,800","3,223,500",7,指名競争入札
,西牟婁建設部,道路建設課,国道３７１号小規模道路改良（外）合併工事,西牟婁郡　中辺路町,温川,地内,（有）大公建設,"7,662,900","5,641,650","7,507,500",15,指名競争入札
,西牟婁建設部,道路建設課,芳養清川線小規模道路改良測量設計業務,田辺市,中芳養,外地内,（株）南海測地設計,"2,424,450",0,"2,289,000",15,指名競争入札
,西牟婁建設部,道路建設課,下川上牟婁線地方特定道路整備工事,西牟婁郡　大塔村,小川,地内,（株）宮脇組,"68,380,200","53,166,750","66,990,000",15,指名競争入札
,東牟婁串本建設部,道路建設課,国道３７１号　特殊改良一種　工事,東牟婁郡　古座川町,蔵土,地内,小森組・大石組特定建設工事共同企業体,"201,701,850","157,435,950","189,000,000",8,公募型指名競争入札
,東牟婁串本建設部,河川課,堀地　急傾斜地崩壊防止施設　災害復旧　工事,西牟婁郡　すさみ町,周参見,地内,（有）榎本組,"3,282,300","2,425,500","3,244,500",13,指名競争入札
,東牟婁串本建設部,道路保全課,田原古座線　道路維持修繕　工事,東牟婁郡　古座川町,池野山　外,地内,中居建設,"647,850",0,"344,400",11,指名競争入札
,東牟婁串本建設部,砂防課,高浜地区　特殊急傾斜地崩壊対策　工事,西牟婁郡　串本町,高富,地内,（株）小寺工務店,"3,239,250","2,354,100","2,354,100",12,指名競争入札
,東牟婁串本建設部,道路保全課,串本古座川線　外　道路維持修繕　工事,西牟婁郡　串本町,里川　外,地内,南紀建設,"1,320,900",0,"891,450",11,指名競争入札
,東牟婁新宮建設部,漁港課,下田原漁港県単局部改良工事,東牟婁郡　古座町,田原,地先,（株）小森組,"2,100,000",0,"2,047,500",9,指名競争入札
,東牟婁新宮建設部,管理整備課,新宮港港湾海岸侵食対策工事,東牟婁郡　那智勝浦町,宇久井,地内,下地建設,"15,186,150","12,232,500","14,889,000",10,指名競争入札
,東牟婁新宮建設部,道路建設課,高田相賀線小規模道路改良工事,新宮市,高田,地内,秀栄建設,"13,993,350","11,331,600","13,713,000",12,指名競争入札
,東牟婁新宮建設部,道路建設課,林道東の川線東牟婁工区舗装工（その１）,東牟婁郡　本宮町,三越,地内,（株）夏山組,"10,532,550","7,931,700","10,321,500",6,指名競争入札
,東牟婁新宮建設部,砂防課,桧葉地区急傾斜地崩壊対策工事,東牟婁郡　本宮町,桧葉,地内,杉山組,"19,588,800","14,775,600","19,194,000",12,指名競争入札
,東牟婁新宮建設部,砂防課,桧葉地区急傾斜地崩壊対策工事,東牟婁郡　本宮町,桧葉,地内,松本建設,"15,529,500","11,713,800","15,214,500",12,指名競争入札
,東牟婁新宮建設部,道路保全課,国道１６８号特定交通安全施設等整備設計業務,東牟婁郡　本宮町,本宮,地内,（株）サン技研コンサルタンツ,"3,652,950",0,"3,465,000",17,指名競争入札
,東牟婁新宮建設部,道路保全課,那智山勝浦線道路維持修繕工事,東牟婁郡　那智勝浦町,那智山,地内,海洋建設（株）,"7,827,750","6,169,800","7,665,000",15,指名競争入札
,東牟婁新宮建設部,道路保全課,那智山勝浦線緊急地方道路整備工事,東牟婁郡　那智勝浦町,市野々,地内,（株）海邊組,"13,181,700","10,568,250","12,915,000",6,指名競争入札
,東牟婁新宮建設部,道路建設課,国道１６８号道路改築工事,東牟婁郡　本宮町,大居,地内,鈴木組,"7,732,200","6,179,250","7,550,550",14,指名競争入札
,東牟婁新宮建設部,道路建設課,国道１６８号道路改築工事,東牟婁郡　熊野川町,東敷屋,地内,（有）神倉建設,"38,605,350","31,450,650","37,800,000",14,指名競争入札
